Industry,Date,Unemployment,Vacancy,Hires,Tightness,short_names
"Mining, quarrying, and oil and gas extraction",2008-03-01,28.0,13.0,30.0,0.4642857142857143,mining
"Mining, quarrying, and oil and gas extraction",2008-04-01,28.0,14.0,32.0,0.5,mining
"Mining, quarrying, and oil and gas extraction",2008-05-01,28.0,15.0,30.0,0.5357142857142857,mining
"Mining, quarrying, and oil and gas extraction",2008-06-01,28.0,17.0,37.0,0.6071428571428571,mining
"Mining, quarrying, and oil and gas extraction",2008-07-01,13.0,28.0,31.0,2.1538461538461537,mining
"Mining, quarrying, and oil and gas extraction",2008-08-01,17.0,23.0,34.0,1.3529411764705883,mining
"Mining, quarrying, and oil and gas extraction",2008-09-01,25.0,13.0,30.0,0.52,mining
"Mining, quarrying, and oil and gas extraction",2008-10-01,15.0,13.0,32.0,0.8666666666666667,mining
"Mining, quarrying, and oil and gas extraction",2008-11-01,32.0,13.0,27.0,0.40625,mining
"Mining, quarrying, and oil and gas extraction",2008-12-01,46.0,13.0,27.0,0.2826086956521739,mining
"Mining, quarrying, and oil and gas extraction",2009-01-01,59.0,18.0,23.0,0.3050847457627119,mining
"Mining, quarrying, and oil and gas extraction",2009-02-01,63.0,9.0,19.0,0.14285714285714285,mining
"Mining, quarrying, and oil and gas extraction",2009-03-01,105.0,7.0,16.0,0.06666666666666667,mining
"Mining, quarrying, and oil and gas extraction",2009-04-01,125.0,8.0,12.0,0.064,mining
"Mining, quarrying, and oil and gas extraction",2009-05-01,98.0,9.0,11.0,0.09183673469387756,mining
"Mining, quarrying, and oil and gas extraction",2009-06-01,100.0,5.0,14.0,0.05,mining
"Mining, quarrying, and oil and gas extraction",2009-07-01,95.0,3.0,16.0,0.031578947368421054,mining
"Mining, quarrying, and oil and gas extraction",2009-08-01,93.0,4.0,12.0,0.043010752688172046,mining
"Mining, quarrying, and oil and gas extraction",2009-09-01,76.0,7.0,17.0,0.09210526315789473,mining
"Mining, quarrying, and oil and gas extraction",2009-10-01,84.0,7.0,19.0,0.08333333333333333,mining
"Mining, quarrying, and oil and gas extraction",2009-11-01,96.0,7.0,22.0,0.07291666666666667,mining
"Mining, quarrying, and oil and gas extraction",2009-12-01,89.0,6.0,24.0,0.06741573033707865,mining
"Mining, quarrying, and oil and gas extraction",2010-01-01,68.0,8.0,23.0,0.11764705882352941,mining
"Mining, quarrying, and oil and gas extraction",2010-02-01,79.0,13.0,24.0,0.16455696202531644,mining
"Mining, quarrying, and oil and gas extraction",2010-03-01,73.0,12.0,23.0,0.1643835616438356,mining
"Mining, quarrying, and oil and gas extraction",2010-04-01,69.0,17.0,24.0,0.2463768115942029,mining
"Mining, quarrying, and oil and gas extraction",2010-05-01,46.0,17.0,28.0,0.3695652173913043,mining
"Mining, quarrying, and oil and gas extraction",2010-06-01,64.0,14.0,21.0,0.21875,mining
"Mining, quarrying, and oil and gas extraction",2010-07-01,79.0,12.0,24.0,0.1518987341772152,mining
"Mining, quarrying, and oil and gas extraction",2010-08-01,93.0,15.0,29.0,0.16129032258064516,mining
"Mining, quarrying, and oil and gas extraction",2010-09-01,66.0,16.0,23.0,0.24242424242424243,mining
"Mining, quarrying, and oil and gas extraction",2010-10-01,89.0,21.0,24.0,0.23595505617977527,mining
"Mining, quarrying, and oil and gas extraction",2010-11-01,68.0,22.0,24.0,0.3235294117647059,mining
"Mining, quarrying, and oil and gas extraction",2010-12-01,83.0,19.0,21.0,0.2289156626506024,mining
"Mining, quarrying, and oil and gas extraction",2011-01-01,66.0,30.0,16.0,0.45454545454545453,mining
"Mining, quarrying, and oil and gas extraction",2011-02-01,41.0,19.0,22.0,0.4634146341463415,mining
"Mining, quarrying, and oil and gas extraction",2011-03-01,46.0,34.0,27.0,0.7391304347826086,mining
"Mining, quarrying, and oil and gas extraction",2011-04-01,28.0,26.0,35.0,0.9285714285714286,mining
"Mining, quarrying, and oil and gas extraction",2011-05-01,32.0,18.0,30.0,0.5625,mining
"Mining, quarrying, and oil and gas extraction",2011-06-01,46.0,14.0,32.0,0.30434782608695654,mining
"Mining, quarrying, and oil and gas extraction",2011-07-01,53.0,27.0,32.0,0.5094339622641509,mining
"Mining, quarrying, and oil and gas extraction",2011-08-01,53.0,22.0,28.0,0.41509433962264153,mining
"Mining, quarrying, and oil and gas extraction",2011-09-01,55.0,24.0,32.0,0.43636363636363634,mining
"Mining, quarrying, and oil and gas extraction",2011-10-01,69.0,21.0,30.0,0.30434782608695654,mining
"Mining, quarrying, and oil and gas extraction",2011-11-01,76.0,24.0,25.0,0.3157894736842105,mining
"Mining, quarrying, and oil and gas extraction",2011-12-01,59.0,30.0,31.0,0.5084745762711864,mining
"Mining, quarrying, and oil and gas extraction",2012-01-01,78.0,25.0,35.0,0.32051282051282054,mining
"Mining, quarrying, and oil and gas extraction",2012-02-01,66.0,26.0,33.0,0.3939393939393939,mining
"Mining, quarrying, and oil and gas extraction",2012-03-01,62.0,20.0,35.0,0.3225806451612903,mining
"Mining, quarrying, and oil and gas extraction",2012-04-01,43.0,17.0,35.0,0.3953488372093023,mining
"Mining, quarrying, and oil and gas extraction",2012-05-01,47.0,22.0,38.0,0.46808510638297873,mining
"Mining, quarrying, and oil and gas extraction",2012-06-01,52.0,19.0,29.0,0.36538461538461536,mining
"Mining, quarrying, and oil and gas extraction",2012-07-01,83.0,14.0,27.0,0.1686746987951807,mining
"Mining, quarrying, and oil and gas extraction",2012-08-01,61.0,18.0,32.0,0.29508196721311475,mining
"Mining, quarrying, and oil and gas extraction",2012-09-01,48.0,15.0,24.0,0.3125,mining
"Mining, quarrying, and oil and gas extraction",2012-10-01,61.0,13.0,30.0,0.21311475409836064,mining
"Mining, quarrying, and oil and gas extraction",2012-11-01,53.0,17.0,33.0,0.32075471698113206,mining
"Mining, quarrying, and oil and gas extraction",2012-12-01,58.0,17.0,31.0,0.29310344827586204,mining
"Mining, quarrying, and oil and gas extraction",2013-01-01,97.0,18.0,30.0,0.18556701030927836,mining
"Mining, quarrying, and oil and gas extraction",2013-02-01,53.0,28.0,34.0,0.5283018867924528,mining
"Mining, quarrying, and oil and gas extraction",2013-03-01,72.0,16.0,31.0,0.2222222222222222,mining
"Mining, quarrying, and oil and gas extraction",2013-04-01,73.0,20.0,28.0,0.273972602739726,mining
"Mining, quarrying, and oil and gas extraction",2013-05-01,66.0,19.0,30.0,0.2878787878787879,mining
"Mining, quarrying, and oil and gas extraction",2013-06-01,70.0,20.0,33.0,0.2857142857142857,mining
"Mining, quarrying, and oil and gas extraction",2013-07-01,57.0,23.0,31.0,0.40350877192982454,mining
"Mining, quarrying, and oil and gas extraction",2013-08-01,59.0,24.0,27.0,0.4067796610169492,mining
"Mining, quarrying, and oil and gas extraction",2013-09-01,52.0,19.0,30.0,0.36538461538461536,mining
"Mining, quarrying, and oil and gas extraction",2013-10-01,67.0,21.0,31.0,0.31343283582089554,mining
"Mining, quarrying, and oil and gas extraction",2013-11-01,65.0,18.0,25.0,0.27692307692307694,mining
"Mining, quarrying, and oil and gas extraction",2013-12-01,38.0,23.0,31.0,0.6052631578947368,mining
"Mining, quarrying, and oil and gas extraction",2014-01-01,72.0,24.0,30.0,0.3333333333333333,mining
"Mining, quarrying, and oil and gas extraction",2014-02-01,98.0,26.0,32.0,0.2653061224489796,mining
"Mining, quarrying, and oil and gas extraction",2014-03-01,60.0,35.0,36.0,0.5833333333333334,mining
"Mining, quarrying, and oil and gas extraction",2014-04-01,39.0,25.0,39.0,0.6410256410256411,mining
"Mining, quarrying, and oil and gas extraction",2014-05-01,26.0,32.0,35.0,1.2307692307692308,mining
"Mining, quarrying, and oil and gas extraction",2014-06-01,26.0,31.0,35.0,1.1923076923076923,mining
"Mining, quarrying, and oil and gas extraction",2014-07-01,34.0,31.0,33.0,0.9117647058823529,mining
"Mining, quarrying, and oil and gas extraction",2014-08-01,74.0,32.0,30.0,0.43243243243243246,mining
"Mining, quarrying, and oil and gas extraction",2014-09-01,70.0,30.0,34.0,0.42857142857142855,mining
"Mining, quarrying, and oil and gas extraction",2014-10-01,53.0,34.0,28.0,0.6415094339622641,mining
"Mining, quarrying, and oil and gas extraction",2014-11-01,32.0,31.0,31.0,0.96875,mining
"Mining, quarrying, and oil and gas extraction",2014-12-01,45.0,20.0,30.0,0.4444444444444444,mining
"Mining, quarrying, and oil and gas extraction",2015-01-01,64.0,15.0,30.0,0.234375,mining
"Mining, quarrying, and oil and gas extraction",2015-02-01,90.0,13.0,25.0,0.14444444444444443,mining
"Mining, quarrying, and oil and gas extraction",2015-03-01,84.0,16.0,22.0,0.19047619047619047,mining
"Mining, quarrying, and oil and gas extraction",2015-04-01,83.0,14.0,24.0,0.1686746987951807,mining
"Mining, quarrying, and oil and gas extraction",2015-05-01,72.0,15.0,19.0,0.20833333333333334,mining
"Mining, quarrying, and oil and gas extraction",2015-06-01,87.0,18.0,23.0,0.20689655172413793,mining
"Mining, quarrying, and oil and gas extraction",2015-07-01,79.0,19.0,27.0,0.24050632911392406,mining
"Mining, quarrying, and oil and gas extraction",2015-08-01,77.0,14.0,30.0,0.18181818181818182,mining
"Mining, quarrying, and oil and gas extraction",2015-09-01,99.0,18.0,22.0,0.18181818181818182,mining
"Mining, quarrying, and oil and gas extraction",2015-10-01,89.0,16.0,28.0,0.1797752808988764,mining
"Mining, quarrying, and oil and gas extraction",2015-11-01,80.0,17.0,22.0,0.2125,mining
"Mining, quarrying, and oil and gas extraction",2015-12-01,104.0,18.0,31.0,0.17307692307692307,mining
"Mining, quarrying, and oil and gas extraction",2016-01-01,79.0,12.0,23.0,0.1518987341772152,mining
"Mining, quarrying, and oil and gas extraction",2016-02-01,85.0,12.0,20.0,0.1411764705882353,mining
"Mining, quarrying, and oil and gas extraction",2016-03-01,87.0,11.0,25.0,0.12643678160919541,mining
"Mining, quarrying, and oil and gas extraction",2016-04-01,86.0,12.0,19.0,0.13953488372093023,mining
"Mining, quarrying, and oil and gas extraction",2016-05-01,96.0,11.0,20.0,0.11458333333333333,mining
"Mining, quarrying, and oil and gas extraction",2016-06-01,100.0,11.0,22.0,0.11,mining
"Mining, quarrying, and oil and gas extraction",2016-07-01,77.0,9.0,22.0,0.11688311688311688,mining
"Mining, quarrying, and oil and gas extraction",2016-08-01,42.0,11.0,27.0,0.2619047619047619,mining
"Mining, quarrying, and oil and gas extraction",2016-09-01,43.0,15.0,28.0,0.3488372093023256,mining
"Mining, quarrying, and oil and gas extraction",2016-10-01,46.0,11.0,28.0,0.2391304347826087,mining
"Mining, quarrying, and oil and gas extraction",2016-11-01,37.0,21.0,32.0,0.5675675675675675,mining
"Mining, quarrying, and oil and gas extraction",2016-12-01,27.0,26.0,26.0,0.9629629629629629,mining
"Mining, quarrying, and oil and gas extraction",2017-01-01,51.0,27.0,29.0,0.5294117647058824,mining
"Mining, quarrying, and oil and gas extraction",2017-02-01,34.0,26.0,33.0,0.7647058823529411,mining
"Mining, quarrying, and oil and gas extraction",2017-03-01,30.0,19.0,26.0,0.6333333333333333,mining
"Mining, quarrying, and oil and gas extraction",2017-04-01,36.0,30.0,29.0,0.8333333333333334,mining
"Mining, quarrying, and oil and gas extraction",2017-05-01,20.0,26.0,38.0,1.3,mining
"Mining, quarrying, and oil and gas extraction",2017-06-01,19.0,27.0,31.0,1.4210526315789473,mining
"Mining, quarrying, and oil and gas extraction",2017-07-01,32.0,29.0,33.0,0.90625,mining
"Mining, quarrying, and oil and gas extraction",2017-08-01,31.0,29.0,30.0,0.9354838709677419,mining
"Mining, quarrying, and oil and gas extraction",2017-09-01,24.0,26.0,29.0,1.0833333333333333,mining
"Mining, quarrying, and oil and gas extraction",2017-10-01,39.0,29.0,31.0,0.7435897435897436,mining
"Mining, quarrying, and oil and gas extraction",2017-11-01,20.0,27.0,35.0,1.35,mining
"Mining, quarrying, and oil and gas extraction",2017-12-01,41.0,23.0,30.0,0.5609756097560976,mining
"Mining, quarrying, and oil and gas extraction",2018-01-01,29.0,27.0,33.0,0.9310344827586207,mining
"Mining, quarrying, and oil and gas extraction",2018-02-01,52.0,29.0,34.0,0.5576923076923077,mining
"Mining, quarrying, and oil and gas extraction",2018-03-01,55.0,28.0,35.0,0.509090909090909,mining
"Mining, quarrying, and oil and gas extraction",2018-04-01,39.0,35.0,39.0,0.8974358974358975,mining
"Mining, quarrying, and oil and gas extraction",2018-05-01,23.0,29.0,41.0,1.2608695652173914,mining
"Mining, quarrying, and oil and gas extraction",2018-06-01,23.0,28.0,42.0,1.2173913043478262,mining
"Mining, quarrying, and oil and gas extraction",2018-07-01,29.0,27.0,37.0,0.9310344827586207,mining
"Mining, quarrying, and oil and gas extraction",2018-08-01,15.0,31.0,45.0,2.066666666666667,mining
"Mining, quarrying, and oil and gas extraction",2018-09-01,13.0,30.0,39.0,2.3076923076923075,mining
"Mining, quarrying, and oil and gas extraction",2018-10-01,14.0,34.0,33.0,2.4285714285714284,mining
"Mining, quarrying, and oil and gas extraction",2018-11-01,16.0,30.0,29.0,1.875,mining
"Mining, quarrying, and oil and gas extraction",2018-12-01,21.0,26.0,40.0,1.2380952380952381,mining
"Mining, quarrying, and oil and gas extraction",2019-01-01,44.0,32.0,33.0,0.7272727272727273,mining
"Mining, quarrying, and oil and gas extraction",2019-02-01,26.0,30.0,31.0,1.1538461538461537,mining
"Mining, quarrying, and oil and gas extraction",2019-03-01,26.0,31.0,34.0,1.1923076923076923,mining
"Mining, quarrying, and oil and gas extraction",2019-04-01,17.0,29.0,27.0,1.7058823529411764,mining
"Mining, quarrying, and oil and gas extraction",2019-05-01,35.0,28.0,26.0,0.8,mining
"Mining, quarrying, and oil and gas extraction",2019-06-01,24.0,28.0,21.0,1.1666666666666667,mining
"Mining, quarrying, and oil and gas extraction",2019-07-01,18.0,37.0,21.0,2.0555555555555554,mining
"Mining, quarrying, and oil and gas extraction",2019-08-01,8.0,31.0,21.0,3.875,mining
"Mining, quarrying, and oil and gas extraction",2019-09-01,13.0,29.0,21.0,2.230769230769231,mining
"Mining, quarrying, and oil and gas extraction",2019-10-01,23.0,20.0,26.0,0.8695652173913043,mining
"Mining, quarrying, and oil and gas extraction",2019-11-01,24.0,20.0,20.0,0.8333333333333334,mining
"Mining, quarrying, and oil and gas extraction",2019-12-01,31.0,14.0,20.0,0.45161290322580644,mining
"Mining, quarrying, and oil and gas extraction",2020-01-01,16.0,18.0,17.0,1.125,mining
"Mining, quarrying, and oil and gas extraction",2020-02-01,42.0,23.0,21.0,0.5476190476190477,mining
"Mining, quarrying, and oil and gas extraction",2020-03-01,52.0,11.0,18.0,0.21153846153846154,mining
"Mining, quarrying, and oil and gas extraction",2020-04-01,77.0,9.0,13.0,0.11688311688311688,mining
"Mining, quarrying, and oil and gas extraction",2020-05-01,64.0,11.0,16.0,0.171875,mining
"Mining, quarrying, and oil and gas extraction",2020-06-01,145.0,16.0,9.0,0.1103448275862069,mining
"Mining, quarrying, and oil and gas extraction",2020-07-01,110.0,8.0,18.0,0.07272727272727272,mining
"Mining, quarrying, and oil and gas extraction",2020-08-01,93.0,10.0,14.0,0.10752688172043011,mining
"Mining, quarrying, and oil and gas extraction",2020-09-01,108.0,14.0,18.0,0.12962962962962962,mining
"Mining, quarrying, and oil and gas extraction",2020-10-01,89.0,16.0,15.0,0.1797752808988764,mining
"Mining, quarrying, and oil and gas extraction",2020-11-01,137.0,13.0,16.0,0.0948905109489051,mining
"Mining, quarrying, and oil and gas extraction",2020-12-01,89.0,17.0,21.0,0.19101123595505617,mining
"Mining, quarrying, and oil and gas extraction",2021-01-01,93.0,19.0,14.0,0.20430107526881722,mining
"Mining, quarrying, and oil and gas extraction",2021-02-01,132.0,18.0,14.0,0.13636363636363635,mining
"Mining, quarrying, and oil and gas extraction",2021-03-01,100.0,23.0,25.0,0.23,mining
"Mining, quarrying, and oil and gas extraction",2021-04-01,97.0,21.0,20.0,0.21649484536082475,mining
"Mining, quarrying, and oil and gas extraction",2021-05-01,64.0,24.0,19.0,0.375,mining
"Mining, quarrying, and oil and gas extraction",2021-06-01,70.0,24.0,20.0,0.34285714285714286,mining
"Mining, quarrying, and oil and gas extraction",2021-07-01,68.0,30.0,18.0,0.4411764705882353,mining
"Mining, quarrying, and oil and gas extraction",2021-08-01,70.0,33.0,21.0,0.4714285714285714,mining
"Mining, quarrying, and oil and gas extraction",2021-09-01,48.0,31.0,15.0,0.6458333333333334,mining
"Mining, quarrying, and oil and gas extraction",2021-10-01,63.0,30.0,21.0,0.47619047619047616,mining
"Mining, quarrying, and oil and gas extraction",2021-11-01,50.0,33.0,20.0,0.66,mining
"Mining, quarrying, and oil and gas extraction",2021-12-01,34.0,38.0,22.0,1.1176470588235294,mining
"Mining, quarrying, and oil and gas extraction",2022-01-01,46.0,36.0,20.0,0.782608695652174,mining
"Mining, quarrying, and oil and gas extraction",2022-02-01,29.0,33.0,21.0,1.1379310344827587,mining
"Mining, quarrying, and oil and gas extraction",2022-03-01,14.0,40.0,24.0,2.857142857142857,mining
"Mining, quarrying, and oil and gas extraction",2022-04-01,19.0,42.0,25.0,2.210526315789474,mining
"Mining, quarrying, and oil and gas extraction",2022-05-01,24.0,33.0,25.0,1.375,mining
"Mining, quarrying, and oil and gas extraction",2022-06-01,10.0,35.0,29.0,3.5,mining
"Mining, quarrying, and oil and gas extraction",2022-07-01,6.0,35.0,25.0,5.833333333333333,mining
"Mining, quarrying, and oil and gas extraction",2022-08-01,16.0,20.0,19.0,1.25,mining
"Mining, quarrying, and oil and gas extraction",2022-09-01,16.0,29.0,24.0,1.8125,mining
"Mining, quarrying, and oil and gas extraction",2022-10-01,4.0,41.0,21.0,10.25,mining
"Mining, quarrying, and oil and gas extraction",2022-11-01,19.0,42.0,24.0,2.210526315789474,mining
"Mining, quarrying, and oil and gas extraction",2022-12-01,12.0,39.0,22.0,3.25,mining
"Mining, quarrying, and oil and gas extraction",2023-01-01,2.0,36.0,26.0,18.0,mining
"Mining, quarrying, and oil and gas extraction",2023-02-01,17.0,35.0,26.0,2.0588235294117645,mining
"Mining, quarrying, and oil and gas extraction",2023-03-01,36.0,,,,mining
Construction,2000-01-01,745.0,,,,const
Construction,2000-02-01,812.0,,,,const
Construction,2000-03-01,669.0,,,,const
Construction,2000-04-01,447.0,,,,const
Construction,2000-05-01,397.0,,,,const
Construction,2000-06-01,389.0,,,,const
Construction,2000-07-01,384.0,,,,const
Construction,2000-08-01,446.0,,,,const
Construction,2000-09-01,386.0,,,,const
Construction,2000-10-01,417.0,,,,const
Construction,2000-11-01,482.0,,,,const
Construction,2000-12-01,580.0,233.0,414.0,0.4017241379310345,const
Construction,2001-01-01,836.0,241.0,495.0,0.28827751196172247,const
Construction,2001-02-01,826.0,253.0,486.0,0.3062953995157385,const
Construction,2001-03-01,683.0,188.0,575.0,0.2752562225475842,const
Construction,2001-04-01,596.0,226.0,458.0,0.37919463087248323,const
Construction,2001-05-01,478.0,224.0,480.0,0.4686192468619247,const
Construction,2001-06-01,443.0,174.0,451.0,0.3927765237020316,const
Construction,2001-07-01,447.0,178.0,444.0,0.3982102908277405,const
Construction,2001-08-01,522.0,127.0,410.0,0.24329501915708812,const
Construction,2001-09-01,489.0,167.0,427.0,0.34151329243353784,const
